image,class,confidence,severity,area_%
Hefei12253.jpg,abscission,0.2842,HIGH,0.58
Hefei12253.jpg,abscission,0.2814,HIGH,0.2
Hefei12253.jpg,abscission,0.2678,HIGH,0.23
Hefei12253.jpg,abscission,0.2623,HIGH,0.88
Hefei12253.jpg,abscission,0.2605,HIGH,0.28
Hefei12253.jpg,abscission,0.2561,HIGH,0.22
Hefei12253.jpg,abscission,0.2411,HIGH,0.09
Hefei12253.jpg,abscission,0.2267,HIGH,0.63
Hefei12253.jpg,abscission,0.2242,HIGH,0.08
Hefei12253.jpg,abscission,0.2231,HIGH,0.12
Hefei12253.jpg,abscission,0.196,HIGH,0.77
Hefei12253.jpg,abscission,0.1935,HIGH,2.53
Hefei12253.jpg,abscission,0.1828,HIGH,0.17
Hefei12253.jpg,abscission,0.1792,HIGH,1.72
Hefei12253.jpg,abscission,0.1723,HIGH,0.91
Hefei12253.jpg,abscission,0.1661,HIGH,1.54
Hefei12253.jpg,abscission,0.1644,HIGH,0.56
Hefei12253.jpg,abscission,0.1581,HIGH,0.42
Hefei12268.jpg,abscission,0.9056,MEDIUM,11.79
Hefei12268.jpg,abscission,0.8238,LOW,2.64
Hefei12268.jpg,abscission,0.7507,LOW,1.71
Hefei12268.jpg,abscission,0.4344,HIGH,0.07
Hefei12274.jpg,abscission,0.9019,MEDIUM,11.68
Hefei12274.jpg,abscission,0.8448,LOW,1.88
Hefei12274.jpg,abscission,0.7457,LOW,2.0
Hefei12274.jpg,abscission,0.4633,LOW,0.07
Hefei12277.jpg,abscission,0.9034,MEDIUM,12.05
Hefei12277.jpg,abscission,0.7939,LOW,1.33
Hefei12277.jpg,abscission,0.7555,LOW,2.29
Hefei12277.jpg,abscission,0.4293,HIGH,0.09
Hefei12280.jpg,abscission,0.8967,MEDIUM,11.99
Hefei12280.jpg,abscission,0.7412,LOW,2.37
Hefei12280.jpg,abscission,0.6324,LOW,0.53
Hefei12280.jpg,abscission,0.4328,HIGH,0.08
Hefei1229.jpg,corrosion,0.804,LOW,3.82
Hefei12290.jpg,abscission,0.9122,MEDIUM,7.9
Hefei12290.jpg,abscission,0.7301,LOW,2.31
Hefei12290.jpg,abscission,0.458,LOW,0.08
Hefei12290.jpg,abscission,0.4085,HIGH,0.1
Hefei12290.jpg,abscission,0.2189,HIGH,0.05
Hefei12290.jpg,abscission,0.1774,HIGH,0.07
Hefei12305.jpg,abscission,0.7368,LOW,2.06
Hefei12305.jpg,abscission,0.568,LOW,1.62
Hefei12305.jpg,abscission,0.3883,HIGH,0.12
Hefei12305.jpg,abscission,0.2279,HIGH,0.05
Hefei12313.jpg,abscission,0.7976,LOW,1.49
Hefei12313.jpg,abscission,0.6774,LOW,0.82
Hefei12313.jpg,abscission,0.6605,LOW,1.2
Hefei12313.jpg,abscission,0.6054,LOW,0.36
Hefei12313.jpg,abscission,0.603,LOW,0.17
Hefei12313.jpg,abscission,0.5929,LOW,0.6
Hefei12313.jpg,abscission,0.5311,LOW,0.5
Hefei12313.jpg,abscission,0.5148,LOW,0.09
Hefei12313.jpg,abscission,0.4834,LOW,0.09
Hefei12313.jpg,abscission,0.4689,LOW,0.18
Hefei12313.jpg,abscission,0.4363,HIGH,0.27
Hefei12313.jpg,abscission,0.436,HIGH,0.72
Hefei12313.jpg,abscission,0.426,HIGH,0.11
Hefei12313.jpg,abscission,0.3485,HIGH,0.04
Hefei12313.jpg,abscission,0.3137,HIGH,2.34
Hefei12313.jpg,abscission,0.3108,HIGH,1.01
Hefei12313.jpg,abscission,0.3001,HIGH,1.45
Hefei12313.jpg,abscission,0.284,HIGH,0.04
Hefei12313.jpg,abscission,0.2467,HIGH,0.8
Hefei12313.jpg,abscission,0.235,HIGH,3.37
Hefei12313.jpg,abscission,0.2284,HIGH,5.12
Hefei12313.jpg,abscission,0.2275,HIGH,1.57
Hefei12313.jpg,abscission,0.2022,HIGH,0.08
Hefei12313.jpg,abscission,0.1898,HIGH,1.76
Hefei12313.jpg,abscission,0.1862,HIGH,0.12
Hefei12313.jpg,abscission,0.168,HIGH,1.06
Hefei12313.jpg,abscission,0.166,HIGH,0.04
Hefei12313.jpg,abscission,0.1554,HIGH,1.14
Hefei12313.jpg,abscission,0.1527,HIGH,0.06
Hefei12319.jpg,abscission,0.7878,LOW,1.54
Hefei12319.jpg,abscission,0.7076,LOW,1.14
Hefei12319.jpg,abscission,0.6261,LOW,0.36
Hefei12319.jpg,abscission,0.4953,LOW,0.19
Hefei12319.jpg,abscission,0.4929,LOW,0.22
Hefei12319.jpg,abscission,0.4927,LOW,0.09
Hefei12319.jpg,abscission,0.4901,LOW,0.45
Hefei12319.jpg,abscission,0.4601,LOW,0.32
Hefei12319.jpg,abscission,0.4404,HIGH,2.65
Hefei12319.jpg,abscission,0.4404,HIGH,1.11
Hefei12319.jpg,abscission,0.4169,HIGH,0.29
Hefei12319.jpg,abscission,0.4071,HIGH,0.11
Hefei12319.jpg,abscission,0.3952,HIGH,0.09
Hefei12319.jpg,abscission,0.3784,HIGH,0.04
Hefei12319.jpg,abscission,0.3239,HIGH,4.84
Hefei12319.jpg,abscission,0.3033,HIGH,1.96
Hefei12319.jpg,abscission,0.2881,HIGH,2.67
Hefei12319.jpg,abscission,0.2867,HIGH,1.49
Hefei12319.jpg,abscission,0.2333,HIGH,0.07
Hefei12319.jpg,abscission,0.1708,HIGH,0.12
Hefei12319.jpg,abscission,0.1641,HIGH,0.05
Hefei12323.jpg,abscission,0.795,LOW,1.56
Hefei12323.jpg,abscission,0.7041,LOW,1.19
Hefei12323.jpg,abscission,0.6302,LOW,0.35
Hefei12323.jpg,abscission,0.5629,LOW,1.37
Hefei12323.jpg,abscission,0.5134,LOW,0.08
Hefei12323.jpg,abscission,0.5019,LOW,0.18
Hefei12323.jpg,abscission,0.4826,LOW,0.22
Hefei12323.jpg,abscission,0.4794,LOW,0.45
Hefei12323.jpg,abscission,0.462,LOW,0.08
Hefei12323.jpg,abscission,0.4519,LOW,2.6
Hefei12323.jpg,abscission,0.448,HIGH,0.26
Hefei12323.jpg,abscission,0.419,HIGH,4.97
Hefei12323.jpg,abscission,0.4123,HIGH,1.97
Hefei12323.jpg,abscission,0.4121,HIGH,0.03
Hefei12323.jpg,abscission,0.3861,HIGH,0.11
Hefei12323.jpg,abscission,0.3452,HIGH,2.3
Hefei12323.jpg,abscission,0.3414,HIGH,0.07
Hefei12323.jpg,abscission,0.2685,HIGH,0.11
Hefei12323.jpg,abscission,0.2665,HIGH,3.28
Hefei12323.jpg,abscission,0.2624,HIGH,0.12
Hefei12323.jpg,abscission,0.2264,HIGH,0.05
Hefei12323.jpg,abscission,0.153,HIGH,0.05
Hefei1233.jpg,corrosion,0.801,LOW,3.7
Hefei12332.jpg,abscission,0.767,LOW,1.55
Hefei12332.jpg,abscission,0.7096,LOW,1.15
Hefei12332.jpg,abscission,0.6472,LOW,1.78
Hefei12332.jpg,abscission,0.6002,LOW,0.39
Hefei12332.jpg,abscission,0.568,LOW,2.72
Hefei12332.jpg,abscission,0.5208,LOW,0.44
Hefei12332.jpg,abscission,0.5157,LOW,0.18
Hefei12332.jpg,abscission,0.5076,LOW,0.23
Hefei12332.jpg,abscission,0.507,LOW,0.08
Hefei12332.jpg,abscission,0.4753,LOW,0.12
Hefei12332.jpg,abscission,0.4652,LOW,0.09
Hefei12332.jpg,abscission,0.4615,LOW,2.59
Hefei12332.jpg,abscission,0.4365,HIGH,0.17
Hefei12332.jpg,abscission,0.4198,HIGH,4.95
Hefei12332.jpg,abscission,0.3868,HIGH,0.04
Hefei12332.jpg,abscission,0.3541,HIGH,0.07
Hefei12332.jpg,abscission,0.3116,HIGH,4.68
Hefei12332.jpg,abscission,0.2658,HIGH,2.0
Hefei12332.jpg,abscission,0.2567,HIGH,3.23
Hefei12332.jpg,abscission,0.1656,HIGH,0.13
Hefei12344.jpg,abscission,0.7497,LOW,1.23
Hefei12344.jpg,abscission,0.747,LOW,1.6
Hefei12344.jpg,abscission,0.6091,LOW,2.34
Hefei12344.jpg,abscission,0.6077,LOW,0.46
Hefei12344.jpg,abscission,0.5677,LOW,0.46
Hefei12344.jpg,abscission,0.5079,LOW,0.09
Hefei12344.jpg,abscission,0.5058,LOW,0.12
Hefei12344.jpg,abscission,0.4771,LOW,3.07
Hefei12344.jpg,abscission,0.4741,LOW,2.69
Hefei12344.jpg,abscission,0.4557,LOW,4.95
Hefei12344.jpg,abscission,0.4014,HIGH,0.08
Hefei12344.jpg,abscission,0.3829,HIGH,0.11
Hefei12344.jpg,abscission,0.335,HIGH,0.98
Hefei12344.jpg,abscission,0.2987,HIGH,0.05
Hefei12344.jpg,abscission,0.2715,HIGH,3.6
Hefei12344.jpg,abscission,0.2535,HIGH,0.16
Hefei12344.jpg,abscission,0.2178,HIGH,0.05
Hefei12344.jpg,abscission,0.2142,HIGH,0.08
Hefei12345.jpg,abscission,0.7921,LOW,1.65
Hefei12345.jpg,abscission,0.7434,LOW,1.26
Hefei12345.jpg,abscission,0.5978,LOW,2.31
Hefei12345.jpg,abscission,0.5876,LOW,0.5
Hefei12345.jpg,abscission,0.5835,LOW,0.4
Hefei12345.jpg,abscission,0.4896,LOW,3.09
Hefei12345.jpg,abscission,0.4836,LOW,0.09
Hefei12345.jpg,abscission,0.4813,LOW,0.11
Hefei12345.jpg,abscission,0.4609,LOW,2.6
Hefei12345.jpg,abscission,0.4578,LOW,5.0
Hefei12345.jpg,abscission,0.3922,HIGH,0.07
Hefei12345.jpg,abscission,0.3576,HIGH,0.11
Hefei12345.jpg,abscission,0.3326,HIGH,0.98
Hefei12345.jpg,abscission,0.3222,HIGH,0.05
Hefei12345.jpg,abscission,0.2528,HIGH,0.14
Hefei12345.jpg,abscission,0.2274,HIGH,0.07
Hefei12345.jpg,abscission,0.1735,HIGH,0.05
Hefei12351.jpg,abscission,0.7461,LOW,1.24
Hefei12351.jpg,abscission,0.6398,LOW,0.53
Hefei12351.jpg,abscission,0.5818,LOW,0.42
Hefei12351.jpg,abscission,0.5261,LOW,0.11
Hefei12351.jpg,abscission,0.5007,LOW,2.57
Hefei12351.jpg,abscission,0.49,LOW,2.52
Hefei12351.jpg,abscission,0.4631,LOW,0.1
Hefei12351.jpg,abscission,0.463,LOW,0.06
Hefei12351.jpg,abscission,0.442,HIGH,5.01
Hefei12351.jpg,abscission,0.4102,HIGH,0.12
Hefei12351.jpg,abscission,0.3743,HIGH,3.59
Hefei12351.jpg,abscission,0.2737,HIGH,0.05
Hefei12351.jpg,abscission,0.2685,HIGH,1.14
Hefei12351.jpg,abscission,0.2558,HIGH,0.15
Hefei12351.jpg,abscission,0.2288,HIGH,0.16
Hefei12351.jpg,abscission,0.2158,HIGH,4.28
Hefei12351.jpg,abscission,0.2073,HIGH,0.06
Hefei12351.jpg,abscission,0.186,HIGH,0.42
Hefei12351.jpg,abscission,0.1602,HIGH,2.41
Hefei12351.jpg,abscission,0.1582,HIGH,0.61
Hefei12351.jpg,abscission,0.1574,HIGH,0.86
Hefei12357.jpg,abscission,0.6831,LOW,1.33
Hefei12357.jpg,abscission,0.6244,LOW,0.57
Hefei12357.jpg,abscission,0.458,LOW,2.8
Hefei12357.jpg,abscission,0.449,HIGH,0.11
Hefei12357.jpg,abscission,0.4315,HIGH,0.09
Hefei12357.jpg,abscission,0.4236,HIGH,0.55
Hefei12357.jpg,abscission,0.4157,HIGH,4.89
Hefei12357.jpg,abscission,0.3984,HIGH,0.06
Hefei12357.jpg,abscission,0.3635,HIGH,2.53
Hefei12357.jpg,abscission,0.3596,HIGH,0.49
Hefei12357.jpg,abscission,0.3476,HIGH,0.11
Hefei12357.jpg,abscission,0.2794,HIGH,0.05
Hefei12357.jpg,abscission,0.2789,HIGH,0.05
Hefei12357.jpg,abscission,0.2359,HIGH,3.33
Hefei12357.jpg,abscission,0.233,HIGH,4.64
Hefei12357.jpg,abscission,0.2289,HIGH,0.15
Hefei12357.jpg,abscission,0.2237,HIGH,0.2
Hefei12357.jpg,abscission,0.2092,HIGH,0.06
Hefei12357.jpg,abscission,0.1958,HIGH,1.7
Hefei12357.jpg,abscission,0.1755,HIGH,0.99
Hefei12357.jpg,abscission,0.1744,HIGH,0.8
Hefei12357.jpg,abscission,0.157,HIGH,0.09
Hefei12369.jpg,abscission,0.7174,LOW,0.89
Hefei12369.jpg,crack,0.661,LOW,1.0
Hefei12369.jpg,abscission,0.4859,LOW,0.31
Hefei12369.jpg,abscission,0.454,LOW,2.47
Hefei12369.jpg,abscission,0.4455,HIGH,0.09
Hefei12369.jpg,abscission,0.4227,HIGH,0.06
Hefei12369.jpg,abscission,0.4169,HIGH,1.35
Hefei12369.jpg,abscission,0.3663,HIGH,0.05
Hefei12369.jpg,abscission,0.3616,HIGH,0.55
Hefei12369.jpg,abscission,0.3501,HIGH,3.19
Hefei12369.jpg,abscission,0.3355,HIGH,3.64
Hefei12369.jpg,abscission,0.3304,HIGH,0.11
Hefei12369.jpg,abscission,0.3233,HIGH,0.21
Hefei12369.jpg,abscission,0.3072,HIGH,5.22
Hefei12369.jpg,abscission,0.2665,HIGH,1.37
Hefei12369.jpg,abscission,0.2322,HIGH,0.62
Hefei12369.jpg,abscission,0.1984,HIGH,4.66
Hefei12369.jpg,abscission,0.1956,HIGH,0.13
Hefei12369.jpg,abscission,0.1838,HIGH,0.06
Hefei1238.jpg,corrosion,0.804,LOW,3.87
Hefei12380.jpg,crack,0.6663,LOW,1.08
Hefei12380.jpg,abscission,0.4941,LOW,0.31
Hefei12380.jpg,abscission,0.4026,HIGH,0.73
Hefei12380.jpg,abscission,0.3699,HIGH,0.1
Hefei12380.jpg,abscission,0.3686,HIGH,0.11
Hefei12380.jpg,abscission,0.3682,HIGH,2.63
Hefei12380.jpg,abscission,0.3422,HIGH,1.27
Hefei12380.jpg,abscission,0.3209,HIGH,0.06
Hefei12380.jpg,abscission,0.3,HIGH,0.2
Hefei12380.jpg,abscission,0.277,HIGH,5.04
Hefei12380.jpg,abscission,0.2627,HIGH,2.62
Hefei12380.jpg,abscission,0.2461,HIGH,0.05
Hefei12380.jpg,abscission,0.2447,HIGH,0.5
Hefei12380.jpg,abscission,0.2135,HIGH,1.73
Hefei12380.jpg,abscission,0.1968,HIGH,1.03
Hefei12380.jpg,abscission,0.1869,HIGH,0.14
Hefei12380.jpg,abscission,0.1813,HIGH,4.86
Hefei12380.jpg,abscission,0.1696,HIGH,0.3
Hefei12380.jpg,abscission,0.166,HIGH,0.05
Hefei12394.jpg,abscission,0.8998,HIGH,64.39
Hefei12396.jpg,abscission,0.897,HIGH,72.18
Hefei12407.jpg,abscission,0.8907,MEDIUM,14.63
Hefei12407.jpg,abscission,0.8034,MEDIUM,10.09
Hefei12412.jpg,abscission,0.5033,LOW,1.05
Hefei12412.jpg,abscission,0.3935,HIGH,0.45
Hefei12425.jpg,abscission,0.8172,LOW,0.14
Hefei12425.jpg,bulge,0.7868,LOW,0.32
Hefei12425.jpg,abscission,0.7781,LOW,2.37
Hefei12425.jpg,bulge,0.7719,LOW,0.36
Hefei12425.jpg,bulge,0.7705,LOW,0.08
Hefei12425.jpg,bulge,0.7615,LOW,0.12
Hefei12425.jpg,bulge,0.6321,LOW,0.03
Hefei12425.jpg,bulge,0.5456,LOW,0.03
Hefei12425.jpg,crack,0.5409,LOW,0.12
Hefei12425.jpg,crack,0.3407,HIGH,0.14
Hefei12425.jpg,bulge,0.3166,HIGH,0.04
Hefei12431.jpg,abscission,0.8072,LOW,0.32
Hefei12431.jpg,abscission,0.7421,LOW,0.13
Hefei12431.jpg,bulge,0.693,LOW,0.03
Hefei12431.jpg,abscission,0.6855,LOW,2.36
Hefei12431.jpg,bulge,0.6804,LOW,0.17
Hefei12431.jpg,bulge,0.6704,LOW,0.04
Hefei12431.jpg,crack,0.4833,LOW,1.08
Hefei12431.jpg,bulge,0.4822,LOW,0.11
Hefei12432.jpg,abscission,0.8067,LOW,0.35
Hefei12432.jpg,abscission,0.7248,LOW,0.14
Hefei12432.jpg,abscission,0.7178,LOW,0.14
Hefei12432.jpg,abscission,0.714,LOW,2.59
Hefei12432.jpg,bulge,0.7049,LOW,0.17
Hefei12432.jpg,bulge,0.6891,LOW,0.04
Hefei12432.jpg,bulge,0.5965,LOW,0.04
Hefei12432.jpg,bulge,0.4931,LOW,0.04
Hefei12432.jpg,crack,0.476,LOW,1.19
Hefei12432.jpg,crack,0.4267,HIGH,1.61
Hefei12432.jpg,bulge,0.3345,HIGH,0.01
Hefei12444.jpg,abscission,0.8179,LOW,0.38
Hefei12444.jpg,bulge,0.8031,LOW,0.17
Hefei12444.jpg,abscission,0.7928,LOW,0.16
Hefei12444.jpg,abscission,0.756,LOW,1.15
Hefei12444.jpg,abscission,0.7482,LOW,0.24
Hefei12444.jpg,abscission,0.7363,LOW,0.5
Hefei12444.jpg,abscission,0.71,LOW,0.85
Hefei12444.jpg,bulge,0.6854,LOW,0.04
Hefei12444.jpg,crack,0.6283,LOW,1.77
Hefei12444.jpg,bulge,0.5998,LOW,0.04
Hefei12444.jpg,abscission,0.5319,LOW,0.16
Hefei12444.jpg,crack,0.4988,LOW,0.25
Hefei12444.jpg,abscission,0.3015,HIGH,1.47
Hefei12444.jpg,crack,0.2826,HIGH,0.22
Hefei1245.jpg,corrosion,0.7921,LOW,3.79
Hefei12450.jpg,abscission,0.8029,LOW,0.36
Hefei12450.jpg,bulge,0.7914,LOW,0.18
Hefei12450.jpg,abscission,0.7911,LOW,0.17
Hefei12450.jpg,abscission,0.7839,LOW,0.49
Hefei12450.jpg,abscission,0.7801,LOW,0.77
Hefei12450.jpg,abscission,0.7561,LOW,0.27
Hefei12450.jpg,bulge,0.7322,LOW,0.05
Hefei12450.jpg,abscission,0.68,LOW,0.13
Hefei12450.jpg,crack,0.6436,LOW,1.91
Hefei12450.jpg,abscission,0.5175,LOW,0.33
Hefei12450.jpg,abscission,0.5068,LOW,0.14
Hefei12450.jpg,crack,0.4895,LOW,1.17
Hefei12450.jpg,abscission,0.38,HIGH,0.15
Hefei12450.jpg,bulge,0.3017,HIGH,0.03
Hefei12450.jpg,abscission,0.2506,HIGH,0.12
Hefei12472.jpg,abscission,0.9265,HIGH,16.73
Hefei12472.jpg,leakage,0.8419,MEDIUM,7.96
Hefei12472.jpg,crack,0.5765,LOW,2.24
Hefei1250.jpg,corrosion,0.7989,LOW,3.74
Hefei12520.jpg,abscission,0.9069,LOW,2.83
Hefei12520.jpg,abscission,0.8704,LOW,0.9
Hefei12520.jpg,abscission,0.843,LOW,2.49
Hefei12520.jpg,abscission,0.8422,LOW,4.57
Hefei12520.jpg,bulge,0.7332,LOW,2.53
Hefei12520.jpg,bulge,0.6605,LOW,1.46
Hefei12520.jpg,crack,0.6005,LOW,0.37
Hefei12520.jpg,abscission,0.5391,LOW,0.06
Hefei12520.jpg,bulge,0.4772,LOW,3.27
Hefei12520.jpg,bulge,0.4346,HIGH,1.66
Hefei12520.jpg,bulge,0.4289,HIGH,0.67
Hefei12520.jpg,crack,0.4004,HIGH,0.52
Hefei12520.jpg,bulge,0.2911,HIGH,2.28
Hefei12520.jpg,bulge,0.2757,HIGH,1.25
Hefei12520.jpg,abscission,0.2072,HIGH,0.02
Hefei12520.jpg,abscission,0.2026,HIGH,0.02
Hefei12560.jpg,abscission,0.8626,LOW,1.08
Hefei12560.jpg,bulge,0.8408,LOW,0.82
Hefei12560.jpg,abscission,0.827,MEDIUM,9.17
Hefei12560.jpg,abscission,0.8094,LOW,0.19
Hefei12560.jpg,abscission,0.8077,LOW,1.06
Hefei12560.jpg,abscission,0.7937,LOW,0.61
Hefei12560.jpg,abscission,0.7931,LOW,0.73
Hefei12560.jpg,abscission,0.7827,LOW,0.38
Hefei12560.jpg,crack,0.7638,LOW,0.88
Hefei12560.jpg,bulge,0.7213,LOW,0.11
Hefei12560.jpg,crack,0.6759,LOW,0.11
Hefei12560.jpg,bulge,0.6627,LOW,0.08
Hefei12560.jpg,crack,0.6297,LOW,1.59
Hefei12560.jpg,crack,0.6292,LOW,0.37
Hefei12560.jpg,bulge,0.3208,HIGH,0.07
Hefei12564.jpg,abscission,0.8425,LOW,1.04
Hefei12564.jpg,abscission,0.8201,LOW,0.19
Hefei12564.jpg,abscission,0.8089,MEDIUM,10.14
Hefei12564.jpg,abscission,0.807,LOW,0.33
Hefei12564.jpg,abscission,0.8062,LOW,0.8
Hefei12564.jpg,abscission,0.8056,LOW,0.58
Hefei12564.jpg,bulge,0.7949,LOW,0.72
Hefei12564.jpg,abscission,0.7727,LOW,0.79
Hefei12564.jpg,bulge,0.7166,LOW,0.11
Hefei12564.jpg,bulge,0.6982,LOW,0.09
Hefei12564.jpg,crack,0.6863,LOW,0.9
Hefei12564.jpg,crack,0.6748,LOW,0.13
Hefei12564.jpg,crack,0.6622,LOW,1.71
Hefei12564.jpg,bulge,0.5146,LOW,0.1
Hefei12564.jpg,bulge,0.355,HIGH,0.15
Hefei12581.jpg,abscission,0.9132,MEDIUM,5.45
Hefei12581.jpg,abscission,0.8793,LOW,0.86
Hefei12581.jpg,bulge,0.8697,LOW,0.97
Hefei12581.jpg,abscission,0.815,LOW,0.17
Hefei12581.jpg,abscission,0.8135,MEDIUM,12.41
Hefei12581.jpg,abscission,0.8093,LOW,0.67
Hefei12581.jpg,crack,0.789,LOW,1.18
Hefei12581.jpg,abscission,0.7883,LOW,0.49
Hefei12581.jpg,bulge,0.781,LOW,0.28
Hefei12581.jpg,abscission,0.7684,LOW,0.31
Hefei12581.jpg,bulge,0.749,LOW,0.74
Hefei12581.jpg,bulge,0.7458,LOW,0.1
Hefei12581.jpg,crack,0.745,LOW,0.77
Hefei12581.jpg,crack,0.6938,LOW,1.64
Hefei12581.jpg,bulge,0.6725,LOW,0.06
Hefei12581.jpg,crack,0.667,LOW,0.1
Hefei12581.jpg,abscission,0.46,MEDIUM,8.61
Hefei12581.jpg,crack,0.4444,HIGH,0.5
Hefei12591.jpg,bulge,0.8777,LOW,0.32
Hefei12591.jpg,abscission,0.842,LOW,0.26
Hefei12591.jpg,abscission,0.8384,LOW,0.11
Hefei12591.jpg,abscission,0.8283,LOW,0.17
Hefei12591.jpg,abscission,0.7935,LOW,1.95
Hefei12591.jpg,bulge,0.756,LOW,0.06
Hefei12591.jpg,crack,0.7452,LOW,0.17
Hefei12591.jpg,crack,0.7377,LOW,0.09
Hefei12591.jpg,bulge,0.6866,LOW,0.01
Hefei12591.jpg,bulge,0.6722,LOW,0.01
Hefei12591.jpg,bulge,0.5732,LOW,0.01
Hefei12591.jpg,crack,0.5084,LOW,0.02
Hefei12591.jpg,bulge,0.4405,HIGH,0.02
Hefei12591.jpg,bulge,0.2648,HIGH,0.02
Hefei12595.jpg,bulge,0.8261,LOW,0.29
Hefei12595.jpg,abscission,0.8161,LOW,0.18
Hefei12595.jpg,abscission,0.8052,LOW,0.11
Hefei12595.jpg,abscission,0.8047,LOW,0.24
Hefei12595.jpg,abscission,0.7896,LOW,1.99
Hefei12595.jpg,crack,0.7427,LOW,0.18
Hefei12595.jpg,bulge,0.6808,LOW,0.02
Hefei12595.jpg,crack,0.6782,LOW,0.08
Hefei12595.jpg,crack,0.6724,LOW,0.02
Hefei12595.jpg,bulge,0.6671,LOW,0.01
Hefei12595.jpg,bulge,0.5986,LOW,0.01
Hefei12595.jpg,bulge,0.5738,LOW,0.01
Hefei12595.jpg,abscission,0.4712,LOW,0.01
Hefei12608.jpg,bulge,0.8713,LOW,0.31
Hefei12608.jpg,abscission,0.8383,LOW,0.12
Hefei12608.jpg,abscission,0.834,LOW,0.27
Hefei12608.jpg,abscission,0.826,LOW,0.18
Hefei12608.jpg,bulge,0.8065,LOW,0.07
Hefei12608.jpg,abscission,0.7849,LOW,2.19
Hefei12608.jpg,crack,0.7795,LOW,0.21
Hefei12608.jpg,crack,0.7089,LOW,0.08
Hefei12608.jpg,bulge,0.6595,LOW,0.02
Hefei12608.jpg,bulge,0.618,LOW,0.03
Hefei12608.jpg,bulge,0.5475,LOW,0.02
Hefei12608.jpg,bulge,0.515,LOW,0.01
Hefei12608.jpg,crack,0.3932,HIGH,0.02
Hefei12608.jpg,bulge,0.258,HIGH,0.03
Hefei12608.jpg,abscission,0.1506,HIGH,0.12
Hefei12630.jpg,abscission,0.8516,LOW,0.28
Hefei12630.jpg,abscission,0.8302,LOW,0.13
Hefei12630.jpg,abscission,0.8244,LOW,0.18
Hefei12630.jpg,abscission,0.7984,LOW,2.04
Hefei12630.jpg,bulge,0.7357,LOW,0.02
Hefei12630.jpg,bulge,0.6904,LOW,0.03
Hefei12630.jpg,crack,0.6496,LOW,0.04
Hefei12630.jpg,bulge,0.6367,LOW,0.02
Hefei12630.jpg,crack,0.5548,LOW,0.02
Hefei12630.jpg,bulge,0.489,LOW,0.03
Hefei12630.jpg,bulge,0.284,HIGH,0.04
Hefei12632.jpg,abscission,0.8479,LOW,0.32
Hefei12632.jpg,abscission,0.8368,LOW,0.14
Hefei12632.jpg,abscission,0.8357,LOW,0.19
Hefei12632.jpg,abscission,0.8022,LOW,2.05
Hefei12632.jpg,bulge,0.7138,LOW,0.02
Hefei12632.jpg,bulge,0.6688,LOW,0.03
Hefei12632.jpg,bulge,0.6423,LOW,0.02
Hefei12632.jpg,crack,0.4776,LOW,0.02
Hefei12632.jpg,bulge,0.3725,HIGH,0.04
Hefei12632.jpg,crack,0.3578,HIGH,0.03
Hefei12642.jpg,abscission,0.7696,LOW,0.16
Hefei12642.jpg,abscission,0.7666,LOW,0.03
Hefei12642.jpg,abscission,0.7531,LOW,0.03
Hefei12642.jpg,abscission,0.7128,LOW,0.03
Hefei12642.jpg,abscission,0.6859,LOW,0.02
Hefei12643.jpg,abscission,0.7847,LOW,0.03
Hefei12643.jpg,abscission,0.7708,LOW,0.16
Hefei12643.jpg,abscission,0.6865,LOW,0.03
Hefei12643.jpg,abscission,0.6096,LOW,0.03
Hefei12643.jpg,abscission,0.5925,LOW,0.03
Hefei12674.jpg,abscission,0.7597,LOW,0.15
Hefei12674.jpg,abscission,0.7247,LOW,0.03
Hefei12674.jpg,abscission,0.7225,LOW,0.03
Hefei12674.jpg,abscission,0.71,LOW,0.04
Hefei12674.jpg,abscission,0.6755,LOW,0.03
Hefei12674.jpg,abscission,0.6523,LOW,0.03
Hefei12674.jpg,abscission,0.647,LOW,0.03
Hefei12674.jpg,abscission,0.3426,HIGH,0.02
Hefei12678.jpg,abscission,0.9232,MEDIUM,10.6
Hefei12678.jpg,crack,0.6509,LOW,0.6
Hefei12678.jpg,crack,0.6495,LOW,0.08
Hefei12678.jpg,crack,0.2611,HIGH,0.14
Hefei1268.jpg,corrosion,0.8,LOW,3.91
Hefei1268.jpg,corrosion,0.7012,LOW,0.83
Hefei12703.jpg,abscission,0.8912,HIGH,48.38
Hefei12716.jpg,abscission,0.8346,LOW,0.23
Hefei12716.jpg,abscission,0.8264,LOW,0.75
Hefei12716.jpg,abscission,0.8236,LOW,2.62
Hefei12716.jpg,abscission,0.8155,LOW,0.67
Hefei12716.jpg,abscission,0.7243,LOW,0.03
Hefei12716.jpg,crack,0.4629,LOW,0.04
Hefei12728.jpg,abscission,0.8587,LOW,0.24
Hefei12728.jpg,abscission,0.8302,LOW,0.67
Hefei12728.jpg,abscission,0.8206,LOW,0.82
Hefei12728.jpg,abscission,0.7397,LOW,1.84
Hefei12728.jpg,abscission,0.6858,LOW,0.03
Hefei12728.jpg,crack,0.5811,LOW,0.04
Hefei12738.jpg,abscission,0.869,LOW,0.22
Hefei12738.jpg,abscission,0.8314,LOW,0.69
Hefei12738.jpg,abscission,0.8212,LOW,0.83
Hefei12738.jpg,abscission,0.7461,LOW,2.64
Hefei12738.jpg,abscission,0.5391,LOW,2.38
